question,answer,id,source
what county is Miramar,Broward County,1a372c82-8005-4f84-a915-13eff815b33b,MSMARCO
what county is Dover Plains New York in,Dover Plains is in Dutchess County  New York ,d8f546d3-d8ef-4a64-9d02-d7092ff99031,MSMARCO
what county is Longmont in,Longmont is in Boulder and Weld counties in the U S  state of Colorado ,446b58a4-b7a6-408f-a52a-3f5b0a0efffc,MSMARCO
what county is Elmore Vermont,Lamoille,5e891e2b-68ff-479b-b76c-833980442050,MSMARCO
what county is Cape Coral,Lee County,4c664e49-accd-416c-a126-7aa5b7938e10,MSMARCO
what county is Underwood Minnesota in,Otter Tail,f9d6d091-711d-4273-846a-d6727965becc,MSMARCO
what county is Eaton Colorado in,Eaton County is in Eaton County the U S  state of Michigan ,3fceb759-5632-485f-8411-1f23db4f9aa6,MSMARCO
what county is Chicago Illinois in,Chicago is in Cook County  U S  state of Illinois ,95575a3c-4c22-4a02-b65a-35e24d22c1bd,MSMARCO
what county is swiss West Virginia in,Western Nicholas County,fe60f1e8-0846-46bb-bd3a-fff11cc1ab19,MSMARCO
what county is Banbridge Ireland in,County Down,0f133344-4e00-4fad-beea-7be53f99dc61,MSMARCO
what county is Beaumont Texas in,Jefferson County,abff58b8-bffa-459a-a130-9aebc0eae0ba,MSMARCO
what county is Ipswich Massachusetts in,Essex County,3773fcfd-dece-4c61-8639-74aef76dceae,MSMARCO
what county is Stephentown New York in,Rensselaer County,b0141ac3-eff5-498f-b5c2-d9efc495507f,MSMARCO
what county is Celina Texas,Collin County,07099332-210f-419f-8426-a00d01625c58,MSMARCO
in which county is Apple Valley California,No Answer Present ,0de79b25-3fb0-459c-a833-f6eef4e58141,MSMARCO
in what province is Polanco,No Answer Present ,4bed8e96-3db1-4e65-ad06-1675b5caea2b,MSMARCO
in what Ohio County is Lake Milton,Mahoning,1497b045-a104-4f51-8049-5e3ace0ddeb5,MSMARCO
what is the southern route to the Iditarod Trail,No Answer Present ,3617c7eb-fa39-49d6-b5fc-55e4bec64ef2,MSMARCO
what county is Cary Illinois,McHenry County,5b0ff810-e282-4f4a-b7bc-411cc2ee2536,MSMARCO
what county Albion Michigan in,Calhoun,e98dee5a-63ed-418d-8f71-57047350ca04,MSMARCO
what county is Kermit Texas,Winkler County,b768db0a-f4d2-4f76-a423-788cc738e7fb,MSMARCO
what county is Tulare California in,Visalia,7a1b8133-dafd-4589-8973-137ac24acf5c,MSMARCO
in what continent is Egypt in,Africa,18332622-3ec6-41fa-9f6d-5a477c459f0d,MSMARCO
what county is French Creek West Virginia in,French creek in Upshur County ,020e4a6d-0dd3-40c6-a1d1-45d7a6b59014,MSMARCO
what county is Emporia Kansas,Lyon,a709dab3-6aaf-4dc0-ab62-1fb21a8c5e9e,MSMARCO
what county is Garfield New Jersey,Garfield is in Bergen County  New Jersey ,f5b3c1e6-c2b0-444c-be55-b18d15505c58,MSMARCO
what is the state of Caborca,Caborca is located in the Mexican state of Sonora México ,5e6bfea0-d3c7-4ea6-88c0-2bc14b025166,MSMARCO
what is the state of Krypton,No other molecular fluoride of krypton has been isolated  so all krypton compounds are derived from KrF 2  where Kr is in the  2 oxidation state ,418ec509-20e1-4af1-b2dc-6dbc93b197e9,MSMARCO
what county is Blanco Texas,Blanco is in Blanco County Texas ,06d41e5a-3627-42bf-a4cf-8db7904a5e68,MSMARCO
what county is Princeville North Carolina,Edgecombe County,41d5bf28-8a3f-44b6-adaa-72e2bbfa4ec7,MSMARCO
what county is princeton New Jersey in,No Answer Present ,a2591cf8-5ac2-4cf8-a96a-b09e07ccc3f7,MSMARCO
what county is San Juan Texas,Hidalgo,4ab78136-cd5c-4a23-b255-6e84da611ff7,MSMARCO
what county in nys is Castleton,No Answer Present ,02862b75-2861-4891-91a0-c758c12d8cdb,MSMARCO
what is the Suburb called during the Golden Age,No Answer Present ,9db87061-6ecf-4f2e-950f-c488ade2a51d,MSMARCO
what county is Fresno California in,It is a county located in the northern portion of the U S  state  California ,b5377017-d88f-4c73-a327-97e1855e1845,MSMARCO
what county is Redford Michigan,Wayne,766fcc02-767e-440e-9240-e144040b90ee,MSMARCO
what county is marion Iowa in,Marion is located in Linn County  Iowa  United States ,52cf08d9-da4f-493d-9b13-8c592d569292,MSMARCO
what county is Lathrop Missouri,Clinton County,661251e0-c876-4583-a93a-17b4a4a57035,MSMARCO
what county is bell Florida,Gilchrist County,9459d7f8-0d6c-44b5-8ea3-55f1ea9f99f7,MSMARCO
what county is Port Neches Texas in,Jefferson County,2a0b5e1a-4af8-498f-a126-ce76c2c61287,MSMARCO
what is the tallest tower in the United States,The tallest tower in the United States is One World Trade Center ,8eaabf72-b318-4791-b9fc-73eca2417beb,MSMARCO
what county is oxford Georgia,Newton County,7a8e4568-8eaa-42bd-8665-7fc96c1581d0,MSMARCO
what county is Ensley Alabama in,Jefferson County,81832a50-3458-4432-83fe-cf55e6109377,MSMARCO
what county is Billings in,Billings is in Yellowstone County ,9492e32e-8c7b-444d-ae16-9bd2733d03f8,MSMARCO
what county is Mission Hills California,Los Angeles County ,6281d36d-a883-42ee-bae3-284c0592b2c0,MSMARCO
what county is Statesboro Georgia in,Bulloch County,acb4b1e2-b0ca-481c-9f71-2ddb9b4c8b93,MSMARCO
what county is Glasford Illinois in,In Peoria County ,dfd1d3bf-26df-455f-ae3d-3668dc07bbbd,MSMARCO
what county is Leesville South Carolina in,Leesville is in Lexington County  South Carolina ,3bc7f933-3f5b-4d52-9caf-1cf41c490858,MSMARCO
what county is Duluth Georgia,Gwinnett County,65a53348-23f0-4842-8204-31732d04f406,MSMARCO
what county is Colorado Springs in Colorado,El Paso County,7c9309c3-3358-4c6b-af3d-c3b8c8fe234c,MSMARCO
what county is Southold New York in,Suffolk,0cdc1a92-cdfc-4cd3-af41-0a33606152aa,MSMARCO
what county is Appleton New York in,Niagara County,aba41f75-1481-47f1-9135-5efa5564d879,MSMARCO
what county is Muskego in,Waukesha County,6773fdca-3b24-4702-a2df-72daafeabccc,MSMARCO
what county is Rohnert Park California,Rohnert Park  California located in Sonoma County ,1c91b574-4963-46b9-9979-17606556caac,MSMARCO
what county is Terrell Texas in,Kaufman County,fe1a83d2-65e0-4527-bbf2-505dc74c3746,MSMARCO
what county is St  Paul Minnesota,Between Ramsey  Anoka  Washington  Hennepin  Dakota county ,5bd55939-e8c5-4a76-aff3-a81979192df8,MSMARCO
what is the terminal for jetblue at newark International Airport,No Answer Present ,5dd6089b-d277-4717-add4-fd7c09b485d9,MSMARCO
what county is omega Georgia,Omega is in Tift County  Georgia ,b97f7bba-62b5-468d-ae2c-b7450e2cd34c,MSMARCO
what county is Presque Isle Wisconsin in,Vilas County,a57b5d03-14fb-44d2-a68d-f3edf108ad1d,MSMARCO
what is the time zone for Racine Wisconsin,Racine  Wisconsin is in the Central Time Zone ,d28a9139-3849-4487-95e7-f3bd25577360,MSMARCO
what is the time zone in Okinawa Japan,Western Standard Time zone is in Okinawa  Japan ,280c3e22-2144-4c36-aad0-2c5216772620,MSMARCO
what is the time zone in Scottsdale Arizona,The time zone in Scottsdale  AZ is Mountain Standard Time ,21c054f7-e8f6-49ff-a02d-aa629baca5e1,MSMARCO
what airport is near Sandpoint Idaho,Spokane International Airport  GEG ,022870d4-910d-4949-acb1-5bad161eb6c5,MSMARCO
what city is Azusa California near,No Answer Present ,afb583e7-cec0-44fd-9365-e9e6e50cb520,MSMARCO
what county is Vienna South Dakota in,Vienna is a town in Clark County  South Dakota  United States ,029f9adb-54c7-4179-a4ec-a78b1c6efd6d,MSMARCO
what county is russell Kansas in,A county located in the U S  state of Kansas with population of 6970 ,1f9d5628-0c75-452c-8890-54d428297653,MSMARCO
what are the province of Canada,Alberta  British Columbia  Manitoba  New Brunswick  Newfoundland and Labrador  Northwest Territories  Nova Scotia  Nunavut  Ontario  Prince Edward Island  Quebec  Saskatchewan and Yukon ,ec034ae4-7e40-4f5c-b0d9-8f4e5315e7dc,MSMARCO
what county is Port Orchard in,Port Orchard is in Kitsap County  Washington  ,f425a2df-3ba2-4dcd-8cbb-4162defdcbd6,MSMARCO
what Four States border Alabama,Tennessee to the north  Georgia to the east  Florida to the south and Mississippi to the west ,542f956b-7763-41a7-97de-372cd9450241,MSMARCO
what is demcon building in San Diego,No Answer Present ,05b4aaef-031a-4c11-81e8-ddfb2b5a446b,MSMARCO
what county is Elmendorf Texas,Bexar County,fda68b9c-e171-4433-896d-d4821b7773ef,MSMARCO
what county is Oroville Washington in,Oroville is located in Okanogan County  WA ,a1605b14-a37f-401d-9146-fa032a4dd805,MSMARCO
what county is Beallsville Maryland in,Beallsville is in Montgomery County  Maryland ,38b8d043-a342-4f41-ade7-2eb83d528726,MSMARCO
what county is Willard North Carolina,Willard is in Pender County  North Carolina ,9e51ed79-ddbc-421c-8034-80b48a1e719b,MSMARCO
what county is Effingham Illinois,It is a county located in the U S  state of Illinois ,e85f08bd-66c0-44a7-9cd7-22cf4f60c63f,MSMARCO
in what county is Santa Maria California,Santa Barbara,df73a2f6-4011-4928-b691-f7d36a1da2f8,MSMARCO
what county is Allison Iowa in,Butler County,4a3e5380-a54e-4d41-b32b-0e3e2c7c661e,MSMARCO
what county is columbus Montana,Columbus is located in Stillwater County  Montana  United States ,6c4d6356-8d9e-48f5-b016-c83cd7ae6415,MSMARCO
what county is springfield Illinois in,Sangamon,36b0c7f2-949e-4215-8344-04dfcd6aa0bb,MSMARCO
what county is windsor Wisconsin located in,Dane,94cb34e3-557c-4868-8c21-e129c5f52d6f,MSMARCO
what county is Agnes Ore,Curry,f53915fb-bd3f-4f51-832f-a8fbe9793118,MSMARCO
what county is Canterbury Connecticut,Windham,008adc71-0f12-45c1-b4b9-7a19538c612a,MSMARCO
what is the waterway that connects Eastern Europe to the north atlantic sea and Northwestern Europe,No Answer Present ,6c02e4f5-2c2d-45fe-97d8-c3017caa7f19,MSMARCO
what county is Clewiston,Hendry County,53d649e0-7d0b-4326-ba9d-9fcd4d13d8e8,MSMARCO
what county is Cave Springs Arkansas in,Benton County,7182703a-eadb-4d9d-8b38-58e56b9e1a3e,MSMARCO
what county is Fort Pierce Florida,St  Lucie County ,f861a8e5-34e4-41db-8ed9-b81f663d8b4a,MSMARCO
what county is Wilmington California,Los Angeles County,aa5df14f-298d-45a3-b6a2-b5a2a791e93d,MSMARCO
what county is Pryor Oklahoma in,Mayes County,a6a37bae-9fc6-4bc7-8b4f-df740b2629df,MSMARCO
what county is Boise Idaho,Boise County,ca22b20b-5a27-4480-9eef-a4578f8bca62,MSMARCO
what county is Overton nevada in,Clark County,02c2bcdc-d76f-4436-bdec-47553cd81d05,MSMARCO
what county is Morrow Georgia in,Clayton,9805edb2-322f-4b45-8a31-ebde483ee3e2,MSMARCO
what county is Fort Lewis in,Pierce County,0b545a13-ebd7-4d0f-89e1-f506f608f686,MSMARCO
what county is San Antonio Texas,Bexar County,ce8fce74-4b2f-4d07-ab72-e6956c4ee737,MSMARCO
what county is East Brainerd Tennessee in,Hamilton County,fa299f3f-f037-476c-857c-3d352a997662,MSMARCO
what continent is Indonesia in,Asia,a1234c5d-d8fc-4c75-9a6c-0ced59d8f800,MSMARCO
what county is Stanwood Washington,Snohomish,f465ff68-0924-407b-bbac-c25a08cf214b,MSMARCO
what county is Shrub Oak New York in,Westchester County,761f1ce0-faf3-41a3-af1b-2cd93566ecd1,MSMARCO
what city is around Warner Robins afb,Macon and Georgia,a974ccde-f101-483a-9643-cb7b86db63f3,MSMARCO
what county is ft  Sumner New Mexico in,DE BACA COUNTY,63bde632-b514-45ba-b6b1-481e3984c394,MSMARCO
what county is White Salmon Washington in,Klickitat County,f60aad74-8608-4721-a688-df04a0e95dd0,MSMARCO
what county is ft thomas Kentucky in,Campbell,eb5ee640-e67f-432f-9963-2ec2ac80fb34,MSMARCO
what county is the city Lakeview California,Lakeview  California is in Riverside County ,14366f47-cd94-4bf2-a8a6-5327d3dd285d,MSMARCO
what county is Galveston Texas in,Galveston,d276fcbe-3bcd-4e50-8343-a437ad676283,MSMARCO
what county is Olga Washington,San Juan ,f105e66d-13a2-44e3-ab19-823b7bf68bd7,MSMARCO
what county is St  Helens or in,Columbia County,6d570ea3-66d5-4599-82f9-e62a93ea8a53,MSMARCO
what county is Seminary Mississippi in,Seminary is a town in Covington County  Mississippi  United States ,6dbc9ec3-3f20-48b6-a66a-089026604c82,MSMARCO
what county is Crompond New York in,Westchester,3839ccde-283e-4550-a0f4-a4f003a46105,MSMARCO
what airport is closest to Hotel Derek in Houston,No Answer Present ,9662e260-26c1-43d1-a708-72183cc8208d,MSMARCO
what county is Panama City Florida,Bay County,f4c443b4-5aea-42fd-ab35-19b8fa0672af,MSMARCO
what county is Bristol Virginia in,No Answer Present ,408340ea-6a90-40f3-a1fb-3bf28edbde38,MSMARCO
what county is Oconto Falls in,Oconto,83b2a065-a4b9-44ba-ad8a-2dd3cccf2cf1,MSMARCO
what county is Sunny South Alabama,Wilcox County,20407ceb-f702-437c-9d0f-51221a5f1159,MSMARCO
what county is Tifton Georgia,Tift,d61030d0-85cf-4d1d-b0a2-f5fe56fc61d5,MSMARCO
what county is Benton Missouri in,Scott county,0533c918-08d9-4684-8739-0e745237074d,MSMARCO
what county is Florence Alabama in,Lauderdale County,a86d91e5-d0b4-4822-8d76-add59f0d0575,MSMARCO
what county is St Claire Maryland,Anne arundel county,a7d3634d-97a9-4623-b346-ad08de5fc97f,MSMARCO
what county is Shawneetown Illinois in,Gallatin,5b0dd1c5-1391-4a52-928c-a8f42cbb8a32,MSMARCO
what county is Winchester Virginia in,Frederick County,4dd99b94-a8bb-41f7-80a2-4382b078f0e6,MSMARCO
what county is Harrisville Rhode Island in,No Answer Present ,d8a49bd5-310f-41c7-a11d-8fd18ed407ab,MSMARCO
what city is The Resort Seabrook in,No Answer Present ,4a75a75a-000f-47c9-840e-776af6214232,MSMARCO
what county is Hellertown in,Northampton,342fae83-a1bc-4e85-b542-919bfebc68d9,MSMARCO
what county is Poynette Wisconsin in,Columbia County,ff4ac8a1-36b5-43fb-87ac-daff86ce526b,MSMARCO
what county is princeton Kentucky,Caldwell,d6969793-8e1d-49f8-8b2c-4ef91c2b342c,MSMARCO
what county is Badger Minnesota in,Roseau County,5ffbf279-58ba-47f3-8558-2655910761e1,MSMARCO
what county does Upland California in,San Bernardino,ece2f3e6-ca29-4b4f-a556-139ab1b6312e,MSMARCO
what county is Lansing West Virginia in,Lansing is in Fayette County  West Virginia ,0bbf098d-2d38-47c5-9cfb-a11d293ab8e4,MSMARCO
what county is Powderly Kentucky in,Muhlenberg County,076d4cc9-1314-43cc-9632-86c79a1255ee,MSMARCO
what county is belfast Maine in,Waldo,1caae1f2-e794-4f7e-a889-6890a43a14c7,MSMARCO
what county is Choctaw ok located in,Choctaw is in Oklahoma County  Oklahoma ,f784c849-aa5b-440a-9808-03209707a254,MSMARCO
what county is DeMotte in,No Answer Present ,c24f6d0a-5753-4ce1-aa07-32e580072974,MSMARCO
in what county is Benbrook Texas in,Tarrant,1477e6da-fc89-435d-ba8b-273ef45613e9,MSMARCO
what county is Livermore California,Alameda County,97fbb1ce-a072-4204-a576-be5ddf03bbf8,MSMARCO
what county is Perkins,No Answer Present ,f888bb0d-ff14-4e04-8f0f-a89423f532c3,MSMARCO
what county is Glendale Colorado,Arapahoe,cd69b2ea-4a7f-4b04-9b86-65cc6ef9f0b4,MSMARCO
what county is Williamsville New York in,Erie County,f42b71ac-bef4-4ea9-8be0-e623da2ff06f,MSMARCO
what county is Crystal Lake Illinois,Mchenry County ,be4f0d1a-f577-4c52-8411-923be51558cc,MSMARCO
what county is alpine Arizona in,Alpine  Arizona is in Apache County ,b8029862-131e-4d20-92e6-6d6b732c2269,MSMARCO
what county is Magnolia in,Montgomery County,6c82d615-270a-4a00-beec-8cde00523b02,MSMARCO
what county is Glenwood Minnesota in,Glenwood is in Pope County  Minnesota ,787c00b4-3090-48a2-82b1-eeb0f11398d1,MSMARCO
what county is Bloomington Indiana in,Monroe,a4e727b4-1892-4b58-8087-02598fc24343,MSMARCO
in what county is Gloversville New York,Fulton County,43df70c0-816a-4b39-bc51-c8dca89ce105,MSMARCO
what county is Lincoln Park New Jersey in,Lincoln Park  New Jersey is in Morris County ,4c92e32a-d8b3-463d-9339-cf94118c94f5,MSMARCO
what are the county in Knoxville in Tennessee,No Answer Present ,0a423a7d-a972-4d98-938c-9cfc1f82bd9c,MSMARCO
what county is Hiawassee Georgia,Towns County,0f790462-c540-46c5-a382-91b1ad4cd6a2,MSMARCO
what county is Camden Arkansas,Ouachita County  Arkansas ,57b58a5b-27e1-4c6f-b317-767c58397476,MSMARCO
what county is Missoula Montana,Missoula County,35d8d638-1fb9-4470-97d6-f40024838a44,MSMARCO
what county is Marlborough Connecticut,Hartford County Connecticut ,e0fb6f91-0f60-45db-97bd-6a3a6ffb65c6,MSMARCO
what airport do i fly into for Scottsdale Arizona,Phoenix Sky Harbor International Airport,9e0026be-d2de-48ec-ab18-f819fe3e9d5f,MSMARCO
what county is Sturgis Michigan in,St  Joseph County,0b6e3461-e7b2-43ad-9d6d-e843a94fe322,MSMARCO
what county is Maitland Florida,Orange County,63e98a15-79c6-4819-a71f-9f3faff837e2,MSMARCO
what county is Chagrin Falls ohio in,Chagrin Falls is a village in Cuyahoga County  Ohio  United States ,e01ee1ec-fdb9-42e3-a3ec-146bf2418753,MSMARCO
what county is Zumbrota in,Goodhue,682fc6ae-5d74-4bb2-971a-7556ad74f849,MSMARCO
what county is Heafer Arkansas in,Crittenden,efed5057-47be-4ed0-911a-8e00221eb65b,MSMARCO
what county is Saint Francis Minnesota in,Saint Francis is in Anoka and Stearns County  Minnesota  United States ,f7c77d38-fade-427d-85fc-e57406bcb3df,MSMARCO
what are the Windward Islands,They are a section of a line of fragmented land masses known as the Caribbean Lesser Antilles ,1ad010b3-6992-45c1-a0a1-a23c75e0d6cb,MSMARCO
what county is Millersburg ohio located in,Millersburg is in Holmes County  Ohio ,95dc3a99-4ccc-496c-81dc-83a3b2325830,MSMARCO
what county is Greenbush Michigan in,No Answer Present ,2181af62-889b-4e5d-bf09-6bb3aea13d6b,MSMARCO
what county is Martin County South Dakota,Bennett County,931ad99f-9957-4248-b0d9-d169b268d400,MSMARCO
what county is Valley Stream New York in,Nassau,8dee58d2-6ab9-4962-9863-a0327b863d8f,MSMARCO
what county is pontiac Michigan in,Oakland County,fb108266-28e8-4577-b3ec-8dfe5e73f06d,MSMARCO
what county is Delray Beach Florida,In Palm Beach County ,8fd0f234-08bb-432e-bf49-f0305c71c488,MSMARCO
what county is Iliamna Alaska,Lake and Peninsula Borough,baddd616-27ac-49df-93d8-437e1e6f5c11,MSMARCO
what county is El Centro California,Imperial County,318ef6a1-9c5c-41d2-8320-66b0b05cc83c,MSMARCO
what county is Grand Meadow Minnesota in,Mower,8d90233c-f6e2-44ce-97be-29eff8660227,MSMARCO
what county is Whitesboro New York,Oneida,bfeadd7a-0fc2-446b-b3af-c6b0025aff9b,MSMARCO
what county is Lindon New Jersey in,Union County,0dc7751d-4ce0-446a-83c7-897431816f5c,MSMARCO
what county is Hurst Texas,Tarrant,ab6c10c3-40e1-4cb0-a0e0-96e016a2afc5,MSMARCO
what county Crescent City California,Del Norte County,b744628c-e0db-46dd-a710-8a86468faa88,MSMARCO
what county is Foster City California in,No Answer Present ,fa585e06-36c2-44cf-a494-5b97e10a850d,MSMARCO
what airport do you use for bavaro Dominican Republic,Punta Cana Airport,31df3332-3143-4740-a651-2aee8f023620,MSMARCO
what county is Geneva Alabama in,Geneva County,6a47bf25-7776-4943-80d0-4d9a08e775c0,MSMARCO
what county is Glen Allen Virginia in,Henrico,9f176b93-1757-4809-87a7-c303ebd6b5aa,MSMARCO
what county is Fork Union Virginia,Fluvanna,89bff6fb-2082-4249-8d8c-fa6a87031ebd,MSMARCO
what county is Redding California in,Redding  California is located in Shasta County ,02148f15-1bc4-4a4e-b1bc-74e76dfb872b,MSMARCO
what county is Piscataway New Jersey in,Middlesex County,6a050319-7199-4b94-ac51-b0af0e84fa80,MSMARCO
what county is Kennewick in,Benton County,9f6ef01c-acf8-4cca-8adf-fe2d71f52ed5,MSMARCO
what county is New Castle Delaware,It is a county in Delaware ,542e6b3e-5837-4368-9c59-e68d7d6322b3,MSMARCO
what casinos are mlife Las Vegas,No Answer Present ,8ff00d61-5c60-4db6-9bfd-5ffac1c79a1f,MSMARCO
what county is Rockaway New York in,Queens county,f1c8d22e-de5f-47e0-b616-c8db603f99c4,MSMARCO
what county is New York New York in,New York County  Manhattan ,43322c72-bc07-41b6-8a4b-b5fe1df000fe,MSMARCO
what county is Cumby Texas,Cumby is a city in Hopkins County  Texas ,d5d25632-242c-4d83-9c66-f174483e9fa6,MSMARCO
